"txn_id","date","entity_id","type","gl_account","cost_centre","counterparty_id","counterparty_name","description","amount_native","currency","amount_pln","fx_rate","payment_terms_days","due_date","payment_date","is_overdue","days_overdue","status","approved_by","is_anomaly","anomaly_type"
"TXN0006511","2021-06-10","FINCORP-CZ","EXPENSE","5010","CC-RND","V0007","Foster Group","Invoice #VI-910913 - Raw Materials","17819.45","PLN","17819.45","1.0","30","2021-07-10","2021-08-22","False","0","PAID","Brian Reynolds","False",""
"TXN0006512","2021-06-21","FINCORP-CZ","EXPENSE","6030","CC-SALES-SE","V0019","Lopez-Martin","Invoice #VI-571816 - IT & Software","9225.25","USD","36331.8","3.9383","30","2021-07-21","2021-07-20","False","0","PAID","Angelika Milczarczyk","False",""
"TXN0006513","2021-06-20","FINCORP-CZ","EXPENSE","5040","CC-RND","V0014","Rohleder KG","Invoice #VI-426921 - Logistics & Freight","4972.58","EUR","22721.71","4.5694","45","2021-08-04","2021-08-01","False","0","PAID","Kacper Tałaj","False",""
"TXN0006514","2021-06-21","FINCORP-CZ","EXPENSE","5010","CC-MFG","V0003","Moore  Barrett and Castro","Invoice #VI-012360 - Raw Materials","25440.99","PLN","25440.99","1.0","30","2021-07-21","2021-07-21","False","0","PAID","Angelica Rogers","False",""
"TXN0006515","2021-06-10","FINCORP-CZ","EXPENSE","5030","CC-PROC","V0048","PPUH Hyży i syn s.c.","Invoice #VI-386687 - Manufacturing Equipment","9488.31","EUR","42753.36","4.5059","60","2021-08-09","2021-08-08","False","0","PAID","Oxana Kade B.Sc.","False",""
"TXN0006516","2021-06-03","FINCORP-CZ","EXPENSE","5040","CC-RND","V0011","Seweryniak Sp. z o.o.","Invoice #VI-624149 - Logistics & Freight","10731.98","EUR","48313.24","4.5018","45","2021-07-18","2021-07-25","False","0","PAID","Jonathan Roberts","False",""
"TXN0006517","2021-06-05","FINCORP-CZ","EXPENSE","5040","CC-SALES-DE","V0009","Gabinety Piechura Sp.j.","Invoice #VI-647088 - Logistics & Freight","9407.6","EUR","43303.17","4.603","45","2021-07-20","2021-07-20","False","0","PAID","Hans Peter Krause","False",""
"TXN0006518","2021-06-13","FINCORP-CZ","EXPENSE","5010","CC-RND","V0008","Bolander","Invoice #VI-149957 - Raw Materials","15926.66","PLN","15926.66","1.0","30","2021-07-13","2021-07-17","False","0","PAID","Drew Nunez","False",""
"TXN0006519","2021-06-15","FINCORP-CZ","EXPENSE","6080","CC-MGMT","V0034","Löchel GmbH & Co. KG","Invoice #VI-056214 - Insurance","20752.28","PLN","20752.28","1.0","30","2021-07-15","2021-07-14","False","0","PAID","Bonnie Hart","False",""
"TXN0006520","2021-06-08","FINCORP-CZ","EXPENSE","6030","CC-IT","V0015","Klotz Stiftung & Co. KGaA","Invoice #VI-443163 - IT & Software","9670.18","USD","35917.95","3.7143","30","2021-07-08","2021-07-10","False","0","PAID","Gustav Ebert","False",""
"TXN0006521","2021-06-05","FINCORP-CZ","EXPENSE","6080","CC-MFG","V0035","Reilly  Byrd and Andrade","Invoice #VI-320277 - Insurance","25070.13","PLN","25070.13","1.0","30","2021-07-05","2021-07-04","False","0","PAID","Dietrich Fröhlich","False",""
"TXN0006522","2021-06-11","FINCORP-CZ","EXPENSE","6040","CC-PROC","V0031","Maciejko-Kolman Sp.k.","Invoice #VI-995067 - Marketing","4051.82","EUR","18714.97","4.6189","30","2021-07-11","2021-07-09","False","0","PAID","Elizabeth Roach","False",""
"TXN0006523","2021-06-05","FINCORP-CZ","EXPENSE","6090","CC-IT","V0029","Scott  Myers and Fischer","Invoice #VI-874527 - Energy & Utilities","39718.17","PLN","39718.17","1.0","14","2021-06-19","2021-06-24","False","0","PAID","Justin Vance","False",""
"TXN0006524","2021-06-02","FINCORP-CZ","EXPENSE","5040","CC-LOG","V0009","Gabinety Piechura Sp.j.","Invoice #VI-220260 - Logistics & Freight","9861.87","EUR","44737.38","4.5364","45","2021-07-17","2021-07-18","False","0","PAID","Dipl.-Ing. Dursun Barkholz","False",""
"TXN0006525","2021-06-11","FINCORP-CZ","EXPENSE","6090","CC-MGMT","V0028","Spółdzielnia Indyk Sp. z o.o.","Invoice #VI-197716 - Energy & Utilities","34902.35","PLN","34902.35","1.0","14","2021-06-25","2021-06-24","False","0","PAID","Joseph Gilbert","False",""
"TXN0006526","2021-06-06","FINCORP-CZ","EXPENSE","6100","CC-HR","V0040","Gutierrez Inc","Invoice #VI-697055 - Maintenance","35383.96","PLN","35383.96","1.0","30","2021-07-06","2021-07-06","False","0","PAID","Robert Tucker","False",""
"TXN0006527","2021-06-27","FINCORP-CZ","EXPENSE","6060","CC-FIN","V0021","Lara Inc","Invoice #VI-226990 - Professional Services","3634.11","EUR","16721.26","4.6012","30","2021-07-27","2021-08-02","False","0","PAID","Aleksander Miszkiel","False",""
"TXN0006528","2021-06-01","FINCORP-CZ","EXPENSE","6060","CC-MFG","V0023","Ehlert Hesse AG","Invoice #VI-666341 - Professional Services","5414.63","EUR","24570.5","4.5378","30","2021-07-01","2021-07-22","False","0","PAID","Ing. Hans-Otto Ritter B.Eng.","False",""
"TXN0006529","2021-06-28","FINCORP-CZ","EXPENSE","6020","CC-RND","V0024","Grupa Michnik-Mazan Sp. z o.o.","Invoice #VI-698758 - Facilities & Rent","40900.84","PLN","40900.84","1.0","30","2021-07-28","2021-07-25","False","0","PAID","Michael Thomas","False",""
"TXN0006530","2021-07-04","FINCORP-CZ","REVENUE","4030","CC-LOG","C0159","Cordova  Shaw and Jones","Invoice #INV-659311 - Service contract","304897.21","CZK","54759.54","0.1796","14","2021-07-18","2021-07-21","True","1834","PAID","Hubert Malcharek","False",""
"TXN0006531","2021-07-29","FINCORP-CZ","REVENUE","4010","CC-LOG","C0110","Fundacja Magryta Sp. z o.o.","Invoice #INV-653427 - Service contract","466202.99","CZK","84569.22","0.1814","30","2021-08-28","2021-08-24","False","0","PAID","Maks Gamrat","False",""
"TXN0006532","2021-07-28","FINCORP-CZ","REVENUE","4020","CC-LOG","C0108","FPUH Domka Sp. z o.o.","Invoice #INV-196173 - Service contract","224399.66","CZK","39539.22","0.1762","30","2021-08-27","2021-08-26","False","0","PAID","Sabrina Dippel","False",""
"TXN0006533","2021-07-07","FINCORP-CZ","REVENUE","4030","CC-LOG","C0083","Aumann Stadelmann GmbH & Co. KG","Invoice #INV-488475 - Service contract","229401.91","CZK","40971.18","0.1786","30","2021-08-06","2021-08-08","True","1815","PAID","Meghan Waller","False",""
"TXN0006534","2021-07-05","FINCORP-CZ","REVENUE","4010","CC-LOG","C0172","Grupa Subocz-Giers i syn s.c.","Invoice #INV-467447 - Monthly retainer","298167.99","CZK","53103.72","0.1781","14","2021-07-19","2021-07-22","True","1833","PAID","Ebony Martin","False",""
"TXN0006535","2021-07-30","FINCORP-CZ","REVENUE","4030","CC-LOG","C0085","Gabinety Żuberek Sp. z o.o. Sp.k.","Invoice #INV-591697 - Service contract","453834.91","CZK","80918.76","0.1783","30","2021-08-29","2021-08-27","False","0","PAID","Anastazja Gawłowicz","False",""
"TXN0006536","2021-07-25","FINCORP-CZ","REVENUE","4030","CC-LOG","C0144","Kusch","Invoice #INV-824307 - Monthly retainer","226902.98","CZK","40547.56","0.1787","14","2021-08-08","2021-08-06","False","0","PAID","Hans-Heinrich Metz","False",""
"TXN0006537","2021-07-15","FINCORP-CZ","REVENUE","4020","CC-LOG","C0057","Jarka-Drobik s.c.","Invoice #INV-669301 - Logistics fee","248764.95","CZK","45424.48","0.1826","30","2021-08-14","2021-08-21","True","1807","PAID","Julita Mućka","False",""
"TXN0006538","2021-07-19","FINCORP-CZ","REVENUE","4010","CC-LOG","C0003","FPUH Cybul-Prejs Sp.k.","Invoice #INV-876969 - Logistics fee","293270.92","CZK","51908.95","0.177","45","2021-09-02","2021-09-05","True","1788","PAID","Prof. Mohamed Putz","False",""
"TXN0006539","2021-07-20","FINCORP-CZ","REVENUE","4010","CC-LOG","C0065","PPUH Roj Sp.k.","Invoice #INV-354457 - Monthly retainer","234992.11","CZK","42322.08","0.1801","30","2021-08-19","2021-08-26","True","1802","PAID","Cody Brooks","False",""
"TXN0006540","2021-07-16","FINCORP-CZ","REVENUE","4020","CC-LOG","C0101","Łukowicz-Huszcza i syn s.c.","Invoice #INV-288139 - Logistics fee","293090.2","CZK","52697.62","0.1798","30","2021-08-15","2021-08-10","False","0","PAID","Ferenc Zänker B.Eng.","False",""
"TXN0006541","2021-07-18","FINCORP-CZ","REVENUE","4020","CC-LOG","C0075","Solomon PLC","Invoice #INV-267058 - Logistics fee","445808.45","CZK","79978.04","0.1794","30","2021-08-17","2021-08-12","False","0","PAID","Virginia Miller PhD","False",""
"TXN0006542","2021-07-15","FINCORP-CZ","REVENUE","4020","CC-LOG","C0187","Trapp","Invoice #INV-353107 - Service contract","400169.98","CZK","73071.04","0.1826","14","2021-07-29","2021-08-06","True","1823","PAID","Dylan Miller","False",""
"TXN0006543","2021-07-12","FINCORP-CZ","REVENUE","4030","CC-LOG","C0149","Gehringer GbR","Invoice #INV-231687 - Service contract","482303.77","CZK","88116.9","0.1827","14","2021-07-26","2021-07-26","False","0","PAID","Apolonia Nickel","False",""
"TXN0006544","2021-07-05","FINCORP-CZ","REVENUE","4020","CC-LOG","C0076","PPUH Janoszka","Invoice #INV-338748 - Product delivery","246857.21","CZK","43965.27","0.1781","30","2021-08-04","2021-07-30","False","0","PAID","Kornelia Dybał","False",""
"TXN0006545","2021-07-12","FINCORP-CZ","REVENUE","4020","CC-LOG","C0168","Hertrampf Hering GmbH","Invoice #INV-286044 - Service contract","386850.89","CZK","70677.66","0.1827","14","2021-07-26","2021-08-03","True","1826","PAID","Ronald Montgomery","False",""
"TXN0006546","2021-07-01","FINCORP-CZ","EXPENSE","6060","CC-FIN","V0022","Stout Ltd","Invoice #VI-940621 - Professional Services","11847.79","EUR","54910.96","4.6347","30","2021-07-31","2021-08-02","False","0","PAID","Elias Bohnbach","False",""
"TXN0006547","2021-07-28","FINCORP-CZ","EXPENSE","5040","CC-SALES-DE","V0011","Seweryniak Sp. z o.o.","Invoice #VI-583665 - Logistics & Freight","15536.63","EUR","71379.95","4.5943","45","2021-09-11","2021-09-10","False","0","PAID","Aaron White","False",""
"TXN0006548","2021-07-01","FINCORP-CZ","EXPENSE","6100","CC-MFG","V0043","Fliegner Dietz AG & Co. KGaA","Invoice #VI-219756 - Maintenance","53132.97","PLN","53132.97","1.0","30","2021-07-31","2021-08-05","False","0","PAID","pani Sandra Szczerbiak","False",""
"TXN0006549","2021-07-26","FINCORP-CZ","EXPENSE","6060","CC-SALES-SE","V0021","Lara Inc","Invoice #VI-577602 - Professional Services","9019.68","EUR","41219.02","4.5699","30","2021-08-25","2021-08-30","False","0","PAID","Shawn Gentry","False",""
"TXN0006550","2021-07-17","FINCORP-CZ","EXPENSE","6040","CC-IT","V0030","Chandler-Hernandez","Invoice #VI-694472 - Marketing","10401.28","EUR","47164.61","4.5345","30","2021-08-16","2021-08-23","False","0","PAID","Ilija Römer","False",""
"TXN0006551","2021-07-24","FINCORP-CZ","EXPENSE","6030","CC-MFG","V0016","Meister Nette GmbH","Invoice #VI-913564 - IT & Software","9097.81","USD","34917.4","3.838","30","2021-08-23","2021-08-24","False","0","PAID","Ortrud Röhricht","False",""
"TXN0006552","2021-07-27","FINCORP-CZ","EXPENSE","7010","CC-MGMT","V0045","Gutierrez LLC","Invoice #VI-015111 - Banking","55501.63","PLN","55501.63","1.0","7","2021-08-03","2021-08-04","False","0","PAID","Robert Glover","False",""
"TXN0006553","2021-07-07","FINCORP-CZ","EXPENSE","6020","CC-SALES-SE","V0026","Ramirez PLC","Invoice #VI-010023 - Facilities & Rent","27707.27","PLN","27707.27","1.0","30","2021-08-06","2021-08-08","False","0","PAID","Malwina Linke","False",""
"TXN0006554","2021-07-18","FINCORP-CZ","EXPENSE","6100","CC-LOG","V0039","Kelley-Chen","Invoice #VI-304375 - Maintenance","35504.57","PLN","35504.57","1.0","30","2021-08-17","2021-08-15","False","0","PAID","Dr. Joseph Romero IV","False",""
"TXN0006555","2021-07-29","FINCORP-CZ","EXPENSE","5010","CC-FIN","V0008","Bolander","Invoice #VI-784369 - Raw Materials","58123.07","PLN","58123.07","1.0","30","2021-08-28","2021-08-27","False","0","PAID","Tadeusz Jarczyk","False",""
"TXN0006556","2021-07-10","FINCORP-CZ","EXPENSE","6060","CC-SALES-DE","V0021","Lara Inc","Invoice #VI-876211 - Professional Services","8989.6","EUR","41355.76","4.6004","30","2021-08-09","2021-08-12","False","0","PAID","Klara Rolak","False",""
"TXN0006557","2021-07-18","FINCORP-CZ","EXPENSE","6040","CC-RND","V0030","Chandler-Hernandez","Invoice #VI-954732 - Marketing","8439.34","EUR","38840.38","4.6023","30","2021-08-17","2021-08-22","False","0","PAID","Franciszek Kubowicz","False",""
"TXN0006558","2021-07-24","FINCORP-CZ","EXPENSE","6080","CC-SALES-SE","V0035","Reilly  Byrd and Andrade","Invoice #VI-548206 - Insurance","27822.78","PLN","27822.78","1.0","30","2021-08-23","2021-08-20","False","0","PAID","Lisa Anderson","False",""
"TXN0006559","2021-07-10","FINCORP-CZ","EXPENSE","5010","CC-RND","V0006","Mitchell  Smith and Reed","Invoice #VI-700356 - Raw Materials","60939.11","PLN","60939.11","1.0","30","2021-08-09","2021-08-10","False","0","PAID","pan Karol Adamów","False",""
"TXN0006560","2021-07-14","FINCORP-CZ","EXPENSE","6050","CC-MFG","V0038","Arnold LLC","Invoice #VI-281723 - Travel","21311.02","PLN","21311.02","1.0","14","2021-07-28","2021-07-28","False","0","PAID","Alexander Ellis","False",""
"TXN0006561","2021-07-02","FINCORP-CZ","EXPENSE","6030","CC-RND","V0017","Ware and Sons","Invoice #VI-922469 - IT & Software","14865.9","USD","57869.99","3.8928","30","2021-08-01","2021-08-03","False","0","PAID","Anni Ruppert B.Eng.","False",""
"TXN0006562","2021-07-05","FINCORP-CZ","EXPENSE","6040","CC-MGMT","V0033","Bishop Ltd","Invoice #VI-489837 - Marketing","4599.63","EUR","20830.8","4.5288","30","2021-08-04","2021-08-10","False","0","PAID","Brunhilde Tschentscher","False",""
"TXN0006563","2021-07-30","FINCORP-CZ","EXPENSE","5010","CC-LOG","V0008","Bolander","Invoice #VI-978662 - Raw Materials","54923.81","PLN","54923.81","1.0","30","2021-08-29","2021-09-01","False","0","PAID","pani Bianka Sobków","False",""
"TXN0006564","2021-07-07","FINCORP-CZ","EXPENSE","6060","CC-SALES-DE","V0020","Hertrampf Wiek GmbH","Invoice #VI-320701 - Professional Services","11803.85","EUR","54514.88","4.6184","30","2021-08-06","2021-08-05","False","0","PAID","Univ.Prof. Bert Mosemann","False",""
"TXN0006565","2021-07-05","FINCORP-CZ","EXPENSE","6100","CC-FIN","V0039","Kelley-Chen","Invoice #VI-905338 - Maintenance","61287.53","PLN","61287.53","1.0","30","2021-08-04","2021-08-04","False","0","PAID","Abigail Griffin","False",""
"TXN0006566","2021-07-08","FINCORP-CZ","EXPENSE","7010","CC-FIN","V0045","Gutierrez LLC","Invoice #VI-452743 - Banking","34039.59","PLN","34039.59","1.0","7","2021-07-15","2021-07-16","False","0","PAID","Eryk Janiuk","False",""
"TXN0006567","2021-07-29","FINCORP-CZ","EXPENSE","6100","CC-FIN","V0039","Kelley-Chen","Invoice #VI-528597 - Maintenance","56670.48","PLN","56670.48","1.0","30","2021-08-28","2021-08-25","False","0","PAID","Dr. Lisbeth Vogt","False",""
"TXN0006568","2021-07-18","FINCORP-CZ","EXPENSE","5030","CC-HR","V0048","PPUH Hyży i syn s.c.","Invoice #VI-192429 - Manufacturing Equipment","11547.27","EUR","53143.99","4.6023","60","2021-09-16","2021-09-22","False","0","PAID","Kenan Nette","False",""
"TXN0006569","2021-08-17","FINCORP-CZ","REVENUE","4030","CC-LOG","C0083","Aumann Stadelmann GmbH & Co. KG","Invoice #INV-588207 - Service contract","238049.94","CZK","42658.55","0.1792","30","2021-09-16","2021-09-13","False","0","PAID","Roberta Dorsey","False",""
"TXN0006570","2021-08-21","FINCORP-CZ","REVENUE","4030","CC-LOG","C0115","Schaaf","Invoice #INV-801332 - Logistics fee","348865.01","CZK","62097.97","0.178","30","2021-09-20","2021-09-22","True","1770","PAID","Nicholas Lyons","False",""
"TXN0006571","2021-08-21","FINCORP-CZ","REVENUE","4020","CC-LOG","C0195","Winkler","Invoice #INV-719936 - Logistics fee","216879.16","CZK","38604.49","0.178","14","2021-09-04","2021-09-03","False","0","PAID","pan Oliwier Łasica","False",""
"TXN0006572","2021-08-23","FINCORP-CZ","REVENUE","4030","CC-LOG","C0084","Stowarzyszenie Fedyk-Langa Sp. z o.o.","Invoice #INV-529966 - Monthly retainer","306155.11","CZK","54158.84","0.1769","30","2021-09-22","2021-09-20","False","0","PAID","Angelika Trubin-Heinrich","False",""
"TXN0006573","2021-08-25","FINCORP-CZ","REVENUE","4020","CC-LOG","C0001","Moore  Smith and Warren","Invoice #INV-328176 - Product delivery","266161.07","CZK","46391.87","0.1743","45","2021-10-09","2021-10-18","True","1751","PAID","Szymon Stróż","False",""
"TXN0006574","2021-08-06","FINCORP-CZ","REVENUE","4010","CC-LOG","C0090","Lucas  Hines and White","Invoice #INV-721304 - Service contract","277966.42","CZK","50311.92","0.181","30","2021-09-05","2021-09-05","False","0","PAID","Ursel Ruppersberger MBA.","False",""
"TXN0006575","2021-08-16","FINCORP-CZ","REVENUE","4030","CC-LOG","C0052","Gabinety Brańka-Rosołek Sp.j.","Invoice #INV-670765 - Product delivery","225404.3","CZK","40302.29","0.1788","30","2021-09-15","2021-09-22","True","1775","PAID","Aleksander Trzmiel","False",""
"TXN0006576","2021-08-14","FINCORP-CZ","REVENUE","4020","CC-LOG","C0132","PPUH Gral-Mak Sp.k.","Invoice #INV-577170 - Service contract","192934.54","CZK","33763.54","0.175","14","2021-08-28","2021-09-05","True","1793","PAID","Calogero Girschner","False",""
"TXN0006577","2021-08-22","FINCORP-CZ","REVENUE","4030","CC-LOG","C0172","Grupa Subocz-Giers i syn s.c.","Invoice #INV-359905 - Monthly retainer","250674.86","CZK","44895.87","0.1791","14","2021-09-05","2021-09-07","True","1785","PAID","Dr. Ayten Franke MBA.","False",""
"TXN0006578","2021-08-29","FINCORP-CZ","REVENUE","4010","CC-LOG","C0072","Barnes  Medina and Simpson","Invoice #INV-550123 - Monthly retainer","227955.47","CZK","40712.85","0.1786","30","2021-09-28","2021-09-26","False","0","PAID","Friederike Eberth","False",""
"TXN0006579","2021-08-14","FINCORP-CZ","REVENUE","4030","CC-LOG","C0148","Hoffman-Kidd","Invoice #INV-292870 - Product delivery","333306.8","CZK","58328.69","0.175","14","2021-08-28","2021-08-27","False","0","PAID","Claudia Meyer-Säuberlich","False",""
"TXN0006580","2021-08-15","FINCORP-CZ","REVENUE","4020","CC-LOG","C0163","Putz","Invoice #INV-543632 - Service contract","332763.98","CZK","59132.16","0.1777","14","2021-08-29","2021-09-05","True","1792","PAID","Stephanie Robinson","False",""
"TXN0006581","2021-08-11","FINCORP-CZ","REVENUE","4020","CC-LOG","C0055","Shelton-Dixon","Invoice #INV-947642 - Logistics fee","244582.65","CZK","45370.08","0.1855","30","2021-09-10","2021-09-16","True","1780","PAID","Jan Jodko","False",""
"TXN0006582","2021-08-24","FINCORP-CZ","REVENUE","4030","CC-LOG","C0188","Taylor Group","Invoice #INV-368728 - Logistics fee","285417.29","CZK","49719.69","0.1742","14","2021-09-07","2021-09-14","True","1783","PAID","pani Liwia Kijanka","False",""
"TXN0006583","2021-08-15","FINCORP-CZ","REVENUE","4030","CC-LOG","C0199","Miranda Ltd","Invoice #INV-942128 - Service contract","197857.17","CZK","35159.22","0.1777","14","2021-08-29","2021-09-07","True","1792","PAID","Adrianna Ciepluch","False",""
"TXN0006584","2021-08-29","FINCORP-CZ","REVENUE","4030","CC-LOG","C0014","PPUH Holewa","Invoice #INV-598203 - Monthly retainer","292189.16","CZK","52184.98","0.1786","45","2021-10-13","2021-10-08","False","0","PAID","Stephanie Johnson","False",""
"TXN0006585","2021-08-09","FINCORP-CZ","REVENUE","4020","CC-LOG","C0061","Mateńko-Jonczyk Sp.j.","Invoice #INV-847528 - Logistics fee","241968.24","CZK","44497.96","0.1839","30","2021-09-08","2021-09-12","True","1782","PAID","Joseph Robinson","False",""
"TXN0006586","2021-08-23","FINCORP-CZ","REVENUE","4030","CC-LOG","C0119","Hering GmbH & Co. KGaA","Invoice #INV-268121 - Logistics fee","289392.2","CZK","51193.48","0.1769","30","2021-09-22","2021-09-25","True","1768","PAID","Rodney Jones","False",""
"TXN0006587","2021-08-16","FINCORP-CZ","REVENUE","4010","CC-LOG","C0029","Mcconnell LLC","Invoice #INV-769632 - Service contract","319462.89","CZK","57119.96","0.1788","45","2021-09-30","2021-10-09","True","1760","PAID","Lukas Jäntsch","False",""
"TXN0006588","2021-08-27","FINCORP-CZ","REVENUE","4020","CC-LOG","C0191","FPUH Obst","Invoice #INV-019970 - Service contract","235604.62","CZK","41984.74","0.1782","14","2021-09-10","2021-09-15","True","1780","PAID","Robert Leśko","False",""
